code,ticker,name,price,ma50,ma150,ma200,market_cap,avg_dollar_volume_5d,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_avg_dollar_volume_5d_gte_min,futu_filter_within_25_pct_of_52w_high
US.NEXA,NEXA,Nexa Resources,14.76,12.682,10.204,8.887,1954793898,113438786.9,232.582,-12.611,4.438003259,16.8899976,16.38542817,24.28459428,14.81939912,True,True,True,True,True,True,True
US.NFBK,NFBK,Northfield Bancorp,13.925,13.567,12.21,11.934,581561639.1,13078053.6,43.734,-2.005,9.688034842,14.20990867,2.638755805,11.11384111,2.31271996,True,True,True,True,True,True,True
US.NGL,NGL,NGL Energy,17.32,13.7,11.05,9.66,2144463485,17123674.4,458.709,-2.202,3.100003759,17.70997362,26.42335766,23.98190045,14.38923395,True,True,True,True,True,True,True
US.NGLOY,NGLOY,ANGLO AMERICAN SPON ADR EACH REP 0.5 ORD (P/S),25.62,23.338,21.737,20.35,5.49030424e+10,61285484.38,90.086,-8.63,13.47810991,28.03983802,9.778044391,7.365321802,6.815724816,True,True,True,True,True,True,True
US.NGNE,NGNE,Neurogene,30.21,24.433,23.01,22.253,477375429.2,15904223.42,106.211,-18.933,14.65004292,37.26547177,23.64425163,6.18426771,3.401788523,True,True,True,True,True,True,True
US.NGS,NGS,Natural Gas Services,42.73,39.003,34.667,32.525,538328136.5,25775663.17,90.09,-1.247,22.47882582,43.26957156,9.555675204,12.50757204,6.585703305,True,True,True,True,True,True,True
US.NHC,NHC,National HealthCare,193.53,168.49,148.217,139.001,3022869123,77639203.37,109.775,-3.048,92.25598856,199.6142421,14.86141611,13.67791819,6.630168128,True,True,True,True,True,True,True
US.NJR,NJR,新泽西能源,57.165,55.441,50.096,49.005,5769181721,121724859.7,34.594,-1.286,42.47217558,57.90971899,3.10961202,10.66951453,2.226303438,True,True,True,True,True,True,True
US.NMM,NMM,Navios Maritime,70.96,68.818,59.478,56.085,2025624941,37145758.36,94.509,-8.835,36.48160239,77.83688916,3.112557761,15.70328525,6.049745921,True,True,True,True,True,True,True
US.NN,NN,NextNav,20.32,18.061,15.905,15.851,2772398600,248256740.6,87.453,-15.99,10.84005057,24.18759671,12.50761309,13.5554857,0.3406725128,True,True,True,True,True,True,True
US.NOK,NOK,诺基亚,13.837,10.142,7.762,6.926,7.734720696e+10,8473428828,251.046,-8.953,3.941648673,15.19764517,36.43265628,30.66220046,12.07045914,True,True,True,True,True,True,True
US.NOV,NOV,华高,20.44,19.446,17.478,16.285,7335680531,421538356,79.197,-2.341,11.40644096,20.92997061,5.111591073,11.25986955,7.325759902,True,True,True,True,True,True,True
US.NOVT,NOVT,Novanta,153.72,127.412,125.249,122.253,5474254812,555768511.8,56.426,-7.151,98.27010855,165.5591336,20.64797664,1.726959896,2.450655608,True,True,True,True,True,True,True
US.NPCE,NPCE,NeuroPace,15.35,15.226,14.743,13.447,523338985.8,21635952.91,102.975,-21.683,7.562507698,19.59983145,0.8143964272,3.276131045,9.637837436,True,True,True,True,True,True,True
US.NPKI,NPKI,NPK International,15.29,14.705,13.544,12.757,1291195180,43617572.97,100.393,-7.333,7.630007036,16.49994065,3.978238694,8.572061429,6.169162029,True,True,True,True,True,True,True
US.NPO,NPO,Enpro,311.55,273.606,246.55,240.277,6582012169,334256997.2,80.468,-4.718,172.6344837,326.9767637,13.86811693,10.97383898,2.610736775,True,True,True,True,True,True,True
US.NSA,NSA,National Storage Affiliates Trust,41.425,39.87,33.427,32.405,3198529180,190005644.9,56.342,-5.884,26.49639892,44.01483276,3.900175571,19.27483771,3.153834285,True,True,True,True,True,True,True
US.NSC,NSC,诺福克南方,316.98,298.744,293.621,290.235,7.119180644e+10,1340948129,36.592,-1.551,232.0633712,321.9738139,6.104223014,1.744766212,1.166640826,True,True,True,True,True,True,True
US.NTB,NTB,毕达菲尔特银行,54.47,53.415,49.622,47.985,2157588347,47613240.71,38.203,-4.967,39.41303734,57.31693201,1.975100627,7.64378703,3.411482755,True,True,True,True,True,True,True
US.NTCT,NTCT,网侦系统,38.25,33.208,29.468,28.186,2734691974,114503324.8,87.591,-6.524,20.390104,40.91959433,15.18308841,12.69173341,4.548357341,True,True,True,True,True,True,True
US.NTRS,NTRS,北方信托,163.705,151.32,141.604,138.103,3.130579826e+10,610717686.3,61.234,-5.473,101.5325552,173.1833233,8.184641819,6.861388096,2.535064408,True,True,True,True,True,True,True
US.NTST,NTST,Netstreit,20.42,20.049,18.881,18.614,1986061595,82421740.42,39.342,-3.588,14.65459086,21.17993611,1.850466357,6.186113024,1.434404212,True,True,True,True,True,True,True
US.NUE,NUE,纽柯钢铁,226.93,192.452,172.398,164.245,5.168125378e+10,1385773791,116.899,-3.618,104.6247332,235.4485277,17.9151165,11.63238553,4.963925842,True,True,True,True,True,True,True
US.NVAX,NVAX,诺瓦瓦克斯医药,9.055,8.95,8.294,8.292,1488987168,264134869.9,47.716,-24.352,6.130006228,11.96991328,1.173184358,7.909332047,0.02411963338,True,True,True,True,True,True,True
US.NVCR,NVCR,Novocure,17.92,13.101,12.824,12.73,2075522827,129000347.5,82.485,-10.667,9.819985204,20.05977634,36.78345164,2.160012477,0.7384131972,True,True,True,True,True,True,True
US.NVDA,NVDA,英伟达,228.35,193.131,188.293,185.974,5.530030319e+12,1.650959628e+11,76.814,-3.475,129.1470132,236.5708366,18.23580886,2.569399818,1.246948498,True,True,True,True,True,True,True
US.NVEC,NVEC,NVE Corp,89.05,76.473,69.574,67.966,430749632.3,101848038.9,57.995,-19.067,56.36254312,110.0292835,16.44632746,9.916060597,2.365888827,True,True,True,True,True,True,True
US.NVGS,NVGS,Navigator,23.4,20.542,18.624,17.934,1444291969,42463545.81,75.818,-1.411,13.30921749,23.73489943,13.91295882,10.29853952,3.847440616,True,True,True,True,True,True,True
US.NVMI,NVMI,Nova,525.835,483.809,408.938,377.385,1.671259908e+10,1050914360,193.762,-6.931,179.0003472,564.9947888,8.686485783,18.30864336,8.360957643,True,True,True,True,True,True,True
US.NVRI,NVRI,Enviri,19.37,19.036,17.506,15.892,1602007511,105847775.7,163.537,-3.077,7.350011573,19.9849365,1.754570288,8.739860619,10.15605336,True,True,True,True,True,True,True
US.NVT,NVT,nVent Electric,168.82,134.354,116.603,110.605,2.730164671e+10,1217358756,169.462,-3.531,62.65076337,174.9992225,25.65312533,15.22345051,5.422901315,True,True,True,True,True,True,True
US.NVTS,NVTS,纳微半导体,20.55,12.779,10.641,9.654,4802805561,4528596659,993.085,-13.727,1.880000183,23.81973503,60.81070506,20.09209661,10.22374145,True,True,True,True,True,True,True
US.NWE,NWE,NorthWestern,69.67,69.438,66.361,63.59,4285263475,121125641.4,42.474,-7.329,48.9001502,75.17993763,0.3341110055,4.636759543,4.357603397,True,True,True,True,True,True,True
US.NWPX,NWPX,NWPX 基础设施,111.55,86.486,71.407,66.237,1075008242,64191566.37,193.629,-2.38,37.99011678,114.2696169,28.98041301,21.11697733,7.805305192,True,True,True,True,True,True,True
US.NXPI,NXPI,恩智浦,291.74,228.267,222.668,222.373,7.365591259e+10,4704551221,60.963,-4.852,181.2466219,306.6170597,27.80647225,2.514505901,0.1326599902,True,True,True,True,True,True,True
US.NXT,NXT,Nextpower,143.145,118.371,105.47,95.909,2.125357455e+10,2531373415,176.929,-8.696,51.69014441,156.7784544,20.9291127,12.23191429,9.968824615,True,True,True,True,True,True,True
US.NYAX,NYAX,Nayax,63.71,62.54,53.88,52.157,2381361236,26821629.1,65.48,-14.86,38.50012086,74.82969227,1.870802686,16.07275427,3.303487547,True,True,True,True,True,True,True
US.OBE,OBE,Obsidian Energy,13.152,10.659,7.875,7.442,878268085.8,32919136.63,187.168,-9.854,4.579897482,14.58966565,23.38868562,35.35238095,5.818328406,True,True,True,True,True,True,True
US.OBK,OBK,Origin Bancorp,45.275,43.57,39.994,38.982,1399182811,29566748.54,42.801,-5.401,31.70496005,47.85991395,3.913243057,8.941341201,2.596069981,True,True,True,True,True,True,True
US.OCC,OCC,Optical Cable,12.035,9.692,7.591,7.471,106288281.9,15578225.77,393.237,-13.727,2.440003487,13.94990321,24.17457697,27.67751284,1.606210681,True,True,True,True,True,True,True
US.OCS,OCS,Oculis,29.675,27.37,24.434,22.746,1792016066,68110434,85.468,-13.923,16.0000647,34.47494685,8.421629521,12.01604322,7.421085026,True,True,True,True,True,True,True
US.ODC,ODC,美国石油勘探,77.365,69.233,60.858,60.807,1120245742,14812699.24,70.638,-2.31,45.33867017,79.19439042,11.74584375,13.76154326,0.08387192264,True,True,True,True,True,True,True
US.ODFL,ODFL,Old Dominion Freight Line,200.89,199.808,174.316,167.208,4.177874837e+10,1415448233,59.963,-14.072,125.5852916,233.7887534,0.5415198591,14.62401615,4.250992775,True,True,True,True,True,True,True
US.OHI,OHI,Omega Healthcare Investors,47.315,45.785,43.892,42.831,1.409050163e+10,489852043.3,41.048,-2.32,33.54531791,48.43877969,3.341705799,4.312858835,2.477177745,True,True,True,True,True,True,True
US.OII,OII,国际海洋工程,37.38,36.426,30.241,28.601,3728477408,158326064,102.601,-6.829,18.45005701,40.11977976,2.619008401,20.45236599,5.734065242,True,True,True,True,True,True,True
US.OKE,OKE,欧尼克(万欧卡),91.44,87.044,77.533,75.896,5.761026699e+10,1528284847,46.521,-2.9,62.40743648,94.17095778,5.050319379,12.26703468,2.156898914,True,True,True,True,True,True,True
US.OLPX,OLPX,Olaplex,2.03,1.823,1.506,1.477,1364245617,37932399.84,104.575,-0.49,0.9923011121,2.03999598,11.35490949,21.04913679,1.963439404,True,True,True,True,True,True,True
US.ON,ON,安森美半导体,113.67,78.677,64.176,60.587,4.45691904e+10,6290411299,179.972,-4.513,40.60048862,119.0423827,44.47678483,22.5956744,5.923713008,True,True,True,True,True,True,True
US.ONTO,ONTO,Onto Innovation,273.61,246.36,195.531,175.253,1.361033737e+10,1086143584,206.051,-13.414,89.40013266,315.9979673,11.06104887,25.99536646,11.57070064,True,True,True,True,True,True,True
US.OOMA,OOMA,Ooma,18.71,15.56,12.926,12.718,514053938.3,22494669.25,91.064,-4.345,9.792530252,19.55987664,20.24421594,20.37753365,1.635477276,True,True,True,True,True,True,True
US.OPLN,OPLN,OPENLANE,35.31,30.673,28.893,28.729,3740957003,128027107.9,61.675,-8.333,21.84011133,38.51985993,15.11753008,6.160661752,0.5708517526,True,True,True,True,True,True,True
US.ORA,ORA,奥玛特科技,131.48,113.827,113.708,108.455,8079676353,1022516225,87.361,-5.078,70.1746895,138.5137271,15.50862273,0.1046540261,4.843483472,True,True,True,True,True,True,True
US.ORANY,ORANY,ORANGE SPON ADR EACH REPR 1 ORD SHS,21.19,20.579,18.382,17.737,5.63502059e+10,11822619.01,56.453,-3.02,13.54400363,21.84986595,2.969046115,11.95190948,3.636466144,True,True,True,True,True,True,True
US.ORN,ORN,Orion Group,15.42,12.185,11.368,10.427,624190466.8,27815444.59,139.44,-2.712,6.440026729,15.84984787,26.5490357,7.186840253,9.02464755,True,True,True,True,True,True,True
US.OSS,OSS,One Stop Systems,16.565,10.233,8.35,7.689,410298766.6,145426780.6,598.945,-4.414,2.370000501,17.32994372,61.87823708,22.5508982,8.59669658,True,True,True,True,True,True,True
US.OUT,OUT,Outfront Media Inc.,31.31,29.089,24.871,23.101,5512548498,305140882.6,114.502,-10.44,14.5966005,34.95980348,7.635188559,16.95951108,7.662005974,True,True,True,True,True,True,True
US.OVID,OVID,Ovid Therapeutics,2.675,2.537,1.887,1.7,499262272.9,34495157.21,890.373,-13.848,0.2701002552,3.10497725,5.439495467,34.44621092,11,True,True,True,True,True,True,True
US.OVV,OVV,Ovintiv,59.62,57.463,46.393,44.808,1.675432899e+10,1235112548,75.705,-6.05,33.93187445,63.45928685,3.753719785,23.86135839,3.537314765,True,True,True,True,True,True,True
US.OXY,OXY,西方石油,59.23,58.461,48.279,47.448,5.88823743e+10,2645734965,53.301,-12.231,38.63640811,67.48396359,1.315406852,21.08991487,1.751390996,True,True,True,True,True,True,True
US.PAA,PAA,Plains All American Pipeline,22.725,21.573,18.876,18.25,1.60332075e+10,227715084.4,54.201,-0.547,14.73725851,22.84998944,5.340008344,14.28798474,3.430136986,True,True,True,True,True,True,True
US.PAAS,PAAS,泛美白银,56.326,55.723,51.433,47.13,2.37329601e+10,1416771061,151.88,-19.311,22.36223599,69.8062933,1.082138435,8.340948418,9.130065776,True,True,True,True,True,True,True
US.PACS,PACS,PACS Group,38.3,34.288,31.073,26.247,6061832001,308232895.3,410.666,-11.095,7.500009791,43.07969181,11.70088661,10.34660316,18.38686326,True,True,True,True,True,True,True
US.PAGP,PAGP,Plains GP Holdings,24.405,23.318,20.222,19.572,5686375494,147083157.9,55.179,-0.509,15.72699914,24.52985697,4.661634789,15.31005835,3.321070918,True,True,True,True,True,True,True
US.PANL,PANL,Pangaea Logistics Solutions,8.35,7.482,7.15,6.64,546214607,33730661.02,102.142,-11.075,4.130759565,9.389935339,11.60117616,4.643356643,7.680722892,True,True,True,True,True,True,True
US.PBA,PBA,Pembina Pipeline,48.66,44.738,40.841,39.931,2.82926271e+10,152128477.1,42.583,0,34.12749065,48.66,8.766596629,9.541881932,2.278931156,True,True,True,True,True,True,True
US.PBT,PBT,帕米亚盆地皇室信托,27.7,22.239,19.561,18.854,1291063649,41065370.59,162.282,-5.782,10.56115174,29.39990235,24.55596025,13.69050662,3.749867402,True,True,True,True,True,True,True
US.PCRHY,PCRHY,PANASONIC HOLDINGS CORP UNSPON ADR EACH REP 1 ORD,20.9,18.288,14.907,13.825,4.87948022e+10,13348438.48,124.731,-5.6,9.300007565,22.13983051,14.28258968,22.68061984,7.826401447,True,True,True,True,True,True,True
US.PDFS,PDFS,PDF Solutions,45.03,39.448,33.054,30.243,1853992136,408887453.7,159.537,-20.244,17.35012734,56.45970209,14.15027378,19.34410359,9.294712826,True,True,True,True,True,True,True
US.PEB,PEB,Pebblebrook Hotel Trust,14.03,13.341,12.13,11.81,1590570367,108422840.4,62.021,-5.49,8.659371316,14.84498995,5.164530395,9.983511954,2.709568163,True,True,True,True,True,True,True
US.PFG,PFG,信安金融,99.98,93.688,89.265,86.554,2.159691815e+10,431589948,37.111,-2.932,72.91902181,102.9999588,6.715908121,4.954909539,3.132148716,True,True,True,True,True,True,True
US.PFIS,PFIS,人民金服,56.44,55.458,51.561,50.923,565014123.6,17659536.94,32.437,-5.713,42.61648935,59.85978979,1.770709366,7.558038052,1.252871983,True,True,True,True,True,True,True
US.PGC,PGC,皮帕克格拉德斯通金融,41.35,37.955,32.066,30.947,732654930.3,17682187.45,70.48,-5.548,24.25504458,43.77885063,8.944803056,18.36524668,3.615859372,True,True,True,True,True,True,True
US.PHIN,PHIN,Phinia,77.09,70.835,64.902,62.586,2853914816,104454132.2,89.418,-4.738,40.69834968,80.92418803,8.830380462,9.141474839,3.700508101,True,True,True,True,True,True,True
US.PHVS,PHVS,Pharvaris,29.725,28.23,26.285,25.434,2059421896,62882869.56,92.27,-10.816,15.46003017,33.3299695,5.295784626,7.399657599,3.345914917,True,True,True,True,True,True,True
US.PKE,PKE,帕克航空航天,33.225,30.781,24.832,23.282,662034638.5,26862078.5,156.128,-7.348,12.97202961,35.85999223,7.939962964,23.95699098,6.657503651,True,True,True,True,True,True,True
US.PKOH,PKOH,帕克俄亥俄控股,30.65,26.478,23.612,22.616,441303879.9,10972676.57,100.581,-3.978,15.28060983,31.91976839,15.75647708,12.13789599,4.403961797,True,True,True,True,True,True,True
US.PKST,PKST,Peakstone Realty Trust(已退市),20.99,20.897,16.928,15.954,781531920.6,41075902,85.201,-0.047,11.33363211,20.99986994,0.4450399579,23.44636106,6.105052025,True,True,True,True,True,True,True
US.PKX,PKX,浦项钢铁,78.53,67.195,60.027,57.757,2.322283726e+10,108066421.9,91.663,-15.01,40.97295774,92.39910578,16.86881464,11.94129308,3.930259536,True,True,True,True,True,True,True
US.PL,PL,Planet Labs PBC,41.98,33.949,23.725,20.104,1.496673227e+10,1695715581,1110.23,-3.348,3.468762136,43.43417622,23.65607234,43.09378293,18.01134103,True,True,True,True,True,True,True
US.PLAB,PLAB,福尼克斯,49.945,44.086,34.878,31.76,2945076548,178322333.8,201.054,-10.812,16.59004697,55.99968606,13.28993331,26.40059636,9.817380353,True,True,True,True,True,True,True
US.PLD,PLD,安博,140.49,137.007,130.975,125.517,1.309841656e+11,1642440061,41.109,-3.403,99.56133202,145.4392994,2.542205873,4.605459057,4.348414956,True,True,True,True,True,True,True
US.PLGO,PLGO,Pelagos Insurance,23.19,19.991,19.134,18.571,1982669795,60069097.16,60.614,-1.758,14.43834286,23.60497547,16.00220099,4.478938016,3.031608422,True,True,True,True,True,True,True
US.PLOW,PLOW,Douglas Dynamics,44.53,44.075,37.885,36.211,1029764800,45260000.65,72.434,-14.905,25.82437338,52.3297491,1.032331254,16.33892042,4.622904642,True,True,True,True,True,True,True
US.PLPC,PLPC,Preformed Line Products,343.645,304.575,255.35,238.21,1679740884,123063165.5,158.9,-7.572,132.7327153,371.7975072,12.82771074,19.27746231,7.19533185,True,True,True,True,True,True,True
US.PLSE,PLSE,Pulse Biosciences,24.07,21.322,17.846,17.503,1665877768,75376792.01,91.64,-13.974,12.56000835,27.97991305,12.8880968,19.47775412,1.959664058,True,True,True,True,True,True,True
US.PLUG,PLUG,普拉格能源,3.605,2.771,2.485,2.36,5029224041,2461951922,386.307,-21.288,0.7413012768,4.579987804,30.09743775,11.50905433,5.296610169,True,True,True,True,True,True,True
US.PLXS,PLXS,普雷克萨斯,257.5,226.178,184.69,172.879,6889778408,306952320,123.233,-6.645,115.350329,275.8288255,13.8483849,22.46358763,6.831946043,True,True,True,True,True,True,True
US.PM,PM,菲利普莫里斯,191.13,166.693,163.471,162.593,2.978873522e+11,4973864170,36.932,-0.943,139.5802296,192.9495139,14.65988374,1.970991797,0.5399986469,True,True,True,True,True,True,True
US.PNRG,PNRG,PrimeEnergy Resources,262,223.038,187.334,181.108,423916000,37143259.95,107.278,0,126.4002933,262,17.46877214,19.05900691,3.437727765,True,True,True,True,True,True,True
US.PNTG,PNTG,Pennant Group,36.325,31.924,29.513,28.305,1262931508,54993202.64,67.165,-3.236,21.73002722,37.53978752,13.78586643,8.169281334,4.267797209,True,True,True,True,True,True,True
US.POET,POET,POET Technologies,18.61,8.299,7.015,6.669,2841970368,6552169284,380.881,-10.571,3.869980307,20.80980443,124.2438848,18.30363507,5.188184136,True,True,True,True,True,True,True
US.POWI,POWI,帕沃英蒂格盛,71.08,58.822,46.738,45.92,3960576463,368528565.4,132.806,-12.88,30.53185914,81.58861341,20.83914182,25.85476486,1.781358885,True,True,True,True,True,True,True
US.POWL,POWL,Powell Industries,289.2,226.354,163.961,145.881,1.053603289e+10,824356209.5,429.437,-11.829,54.62406292,327.9990019,27.76447511,38.05356152,12.39366333,True,True,True,True,True,True,True
US.PPIH,PPIH,Perma-Pipe International Holdings,32.215,31.203,30.032,29.145,261691239.7,12898034.9,157.72,-12.268,12.5,36.71978298,3.24327789,3.899174214,3.043403671,True,True,True,True,True,True,True
US.PR,PR,Permian Resources,20.58,20.42,16.438,15.616,1.723138959e+10,953999988.2,75.985,-9.239,11.69417848,22.67493747,0.7835455436,24.22435819,5.263831967,True,True,True,True,True,True,True
US.PRAX,PRAX,Praxis Precision Medicines,337.195,319.332,273.144,216.736,9400583199,648300403.8,857.668,-6.01,35.21001015,358.7562507,5.593864693,16.90976188,26.02613318,True,True,True,True,True,True,True
US.PRLB,PRLB,Proto Labs,72.395,61.839,56.879,54.868,1722569888,61979053.04,100.262,-0.977,36.15014331,73.10927764,17.07013373,8.720265827,3.66516002,True,True,True,True,True,True,True
US.PRM,PRM,Perimeter Solutions,33.009,26.619,26.317,24.872,5384710161,228993159.3,185.918,-5.39,11.54491847,34.88954656,24.00540967,1.147547213,5.809745899,True,True,True,True,True,True,True
US.PRSU,PRSU,Pursuit Attractions and Hospitality,41.96,39.297,36.511,36.23,1146283840,40161020.99,57.389,-7.719,26.66005884,45.46981502,6.776598723,7.630577086,0.7756003312,True,True,True,True,True,True,True
US.PRYMY,PRYMY,PRYSMIAN SPA UNSP ADR EACH REPR 0.50 ORD EUR0.10,89,68.029,57.826,54.735,5.105247352e+10,47763000.7,194.343,-4.032,30.23683254,92.73924642,30.82655926,17.64431225,5.647209281,True,True,True,True,True,True,True
US.PSIG,PSIG,PS International Group,7.3,6.247,5.117,4.713,112248975.6,24524842.51,227.06,-1.484,2.23200636,7.409963864,16.85609092,22.08325191,8.572034797,True,True,True,True,True,True,True
US.PSMT,PSMT,普尔斯玛特,159.31,153.443,138.987,132.504,4922022483,123598235.7,60.964,-3.714,98.97244104,165.4549986,3.823569664,10.40097275,4.892682485,True,True,True,True,True,True,True
US.PSTL,PSTL,Postal Realty Trust,22.57,20.204,17.594,16.878,588847733.9,40936274.86,84.629,-4.428,12.22451511,23.61570334,11.71055237,14.83460271,4.242208793,True,True,True,True,True,True,True
US.PSX,PSX,Phillips 66,174.885,171.001,149.988,144.17,7.011752097e+10,2040517861,63.623,-8.249,106.8828954,190.6082767,2.271331747,14.00978745,4.03551363,True,True,True,True,True,True,True
US.PTEN,PTEN,Patterson-UTI Energy,12.265,10.887,8.071,7.398,4656010514,287692397.1,146.747,-2.812,4.970678468,12.61987077,12.65729769,34.89034816,9.097053258,True,True,True,True,True,True,True
US.PTGX,PTGX,Protagonist Therapeutics,102.67,100.789,89.678,82.086,6602848666,228930351.7,133.128,-4.794,44.04018393,107.839842,1.86627509,12.38988381,9.248836586,True,True,True,True,True,True,True
US.PUK,PUK,英国保诚,30.535,29.826,29.675,28.885,3.890485386e+10,91005577.55,40.563,-9.082,21.72335536,33.58520865,2.377120633,0.5088458298,2.734983555,True,True,True,True,True,True,True
US.PUMP,PUMP,ProPetro Holding,17.26,15.005,11.623,9.966,2116369006,292017568.6,282.705,-6.702,4.510001176,18.49986066,15.02832389,29.09747914,16.6265302,True,True,True,True,True,True,True
US.PWR,PWR,广达服务,771.645,623.813,517.4,485.958,1.157931637e+11,3977260487,140.949,-2.168,320.2524186,788.7449914,23.69812748,20.56687283,6.47010647,True,True,True,True,True,True,True
US.QUIK,QUIK,快辑半导体,19.525,12.58,8.877,8.104,355839337.1,97494150.29,306.77,-13.948,4.800009834,22.68976898,55.20667727,41.7145432,9.538499506,True,True,True,True,True,True,True
US.R,R,莱德系统,229.86,218.086,198.553,194.52,8893517397,414898386.6,62.738,-11.25,141.2454375,258.9971831,5.398787634,9.837675583,2.073308657,True,True,True,True,True,True,True
US.RAPP,RAPP,Rapport Therapeutics,36.85,33.246,29.606,27.37,1762422334,54256483.25,376.714,-12.819,7.730001636,42.26838417,10.84040185,12.29480511,8.169528681,True,True,True,True,True,True,True
US.RBC,RBC,RBC轴承,608.18,575.895,505.314,476.31,1.92300197e+10,745452827.7,73.176,-3.768,351.1918511,631.9935157,5.60605666,13.96775075,6.089311583,True,True,True,True,True,True,True
US.RCUS,RCUS,Arcus Biosciences,23.955,23.464,22,19.352,3012896096,72332494.35,202.844,-16.591,7.910013076,28.71992231,2.092567337,6.654545455,13.68334022,True,True,True,True,True,True,True
US.RELL,RELL,理查森电子,18.32,12.994,11.743,11.233,266682811,30432684.22,116.184,-7.754,8.474262665,19.85993973,40.98814838,10.65315507,4.540194071,True,True,True,True,True,True,True
US.REPX,REPX,Riley Exploration Permian,36.478,35.3,29.39,28.638,791420415.5,63119122.3,56.301,-10.591,23.33830238,40.79902471,3.337110482,20.10888057,2.625881696,True,True,True,True,True,True,True
US.RES,RES,RPC Inc,7.019,7.003,6.003,5.634,1555676666,50084494.77,71.555,-13.473,4.09139926,8.111918823,0.2284735114,16.6583375,6.549520767,True,True,True,True,True,True,True
US.REX,REX,REX American Resources,49.4,44.669,37.125,35.239,1627123269,28619618.94,154.115,-7.421,19.44001731,53.35983322,10.59123777,20.32053872,5.352024745,True,True,True,True,True,True,True
US.RFIL,RFIL,RF Industries,17.72,12.89,9.691,9.147,191628811.2,31585658.9,345.226,-6.736,3.980001168,18.99982844,37.47090768,33.01000929,5.947305127,True,True,True,True,True,True,True
US.RHHBY,RHHBY,罗氏(ADR),51.16,50.486,49.686,47.246,3.256303865e+11,1088313376,40.585,-13.338,36.3907956,59.03394798,1.335023571,1.6101115,5.164458367,True,True,True,True,True,True,True
US.RIG,RIG,Transocean,6.821,6.455,5.169,4.663,7615021973,780585589,191.487,-4.47,2.340070055,7.140165393,5.670023238,24.87908686,10.85138323,True,True,True,True,True,True,True
US.RILY,RILY,BRC Group Holdings Inc,9,7.694,6.565,6.406,334175328,44826683.42,223.159,-17.958,2.785006761,10.96999098,16.97426566,17.19725819,2.48204808,True,True,True,True,True,True,True
US.RIO,RIO,力拓,103.44,96.197,84.647,78.728,1.682194631e+11,1308231630,95.741,-8.118,52.84534155,112.5791776,7.529340832,13.64490177,7.518290824,True,True,True,True,True,True,True
US.RIOT,RIOT,Riot Platforms,23.47,17.081,16.581,16.223,8878953065,1729756404,196.089,-9.203,7.926670697,25.84887166,37.40413325,3.015499668,2.206743512,True,True,True,True,True,True,True
US.RKLB,RKLB,Rocket Lab,124.54,79.241,70.591,64.935,7.209501082e+10,1.832122224e+10,420.771,-6.464,23.91454209,133.146596,57.1661135,12.25368673,8.71024871,True,True,True,True,True,True,True
US.RLGT,RLGT,Radiant Logistics,8.33,7.675,6.945,6.748,390107777.8,10068470.89,44.117,-4.581,5.780025951,8.729917522,8.534201954,10.51115911,2.919383521,True,True,True,True,True,True,True
US.RLJ,RLJ,RLJ Lodging Trust,8.86,7.937,7.517,7.389,1346097372,110151772.8,40.977,-3.169,6.284713109,9.149962305,11.629079,5.587335373,1.732304777,True,True,True,True,True,True,True
US.RLMD,RLMD,Relmada Therapeutics,7.06,6.911,4.802,3.921,740524974.4,30068670.76,1521.497,-11.75,0.4354001272,8,2.155983215,43.91920033,22.46875797,True,True,True,True,True,True,True
US.RMBS,RMBS,Rambus,127.325,109.483,103.458,98.828,1.376853932e+10,1171890390,144.292,-21.307,52.12000393,161.7996518,16.29659399,5.823619246,4.684907111,True,True,True,True,True,True,True
US.RMIX,RMIX,Suncrete,17.65,13.252,11.995,11.803,1263769158,25569914.29,91.847,-5.866,9.200039615,18.74986721,33.1874434,10.4793664,1.626705075,True,True,True,True,True,True,True
US.RMR,RMR,The RMR Group,19.03,16.716,15.53,15.395,610737040.4,13367541.17,49.202,-6.81,12.75452072,20.42064599,13.84302465,7.636831938,0.876908087,True,True,True,True,True,True,True
US.RNECY,RNECY,瑞萨电子(ADR),11.642,8.856,7.777,7.321,4.224403854e+10,32409325.85,111.672,-6.112,5.500018897,12.39988071,31.45889792,13.87424457,6.228657287,True,True,True,True,True,True,True
US.RNG,RNG,RingCentral,40.46,39.643,32.573,31.805,3392919118,401864108,71.82,-16.697,23.54789896,48.56967936,2.060893474,21.70509318,2.414714668,True,True,True,True,True,True,True
US.ROG,ROG,罗杰斯,139.92,118.579,101.606,95.731,2497367017,138792114.1,128.758,-3.142,61.16507401,144.4588986,17.99728451,16.70472216,6.136988019,True,True,True,True,True,True,True
US.ROIV,ROIV,Roivant Sciences,28.79,28.363,24.208,21.491,2.060503573e+10,643718510.4,172.117,-5.077,10.58000786,30.3298463,1.505482495,17.16374752,12.64250151,True,True,True,True,True,True,True
US.ROK,ROK,罗克韦尔自动化,448.48,394.167,391.704,379.134,4.990414244e+10,1374183621,51.799,-3.237,295.4433165,463.4829429,13.77918496,0.628791128,3.315450474,True,True,True,True,True,True,True
